dms_orig,dms_dest,sctg2_t,mode_t,tht_22,o1_t,o2_t,d1_t,d2_t,,,
061-Los Angeles CA,049-Rest of AZ,24-Plastics/rubber,1-Truck,21.1665,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,25-Logs,1-Truck,0,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,26-Wood prods.,1-Truck,26.8786,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,27-Newsprint/paper,1-Truck,4.8738,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,28-Paper articles,1-Truck,41.6289,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,29-Printed prods.,1-Truck,5.4452,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,30-Textiles/leather,1-Truck,29.783,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,31-Nonmetal min. prods.,1-Truck,189.467,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,32-Base metals,1-Truck,15.0201,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,33-Articles-base metal,1-Truck,44.4103,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,34-Machinery,1-Truck,41.5724,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,35-Electronics,1-Truck,40.9173,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,36-Motorized vehicles,1-Truck,21.6597,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,37-Transport equip.,1-Truck,1.3268,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,38-Precision instruments,1-Truck,4.204,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,39-Furniture,1-Truck,15.8489,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,40-Misc. mfg. prods.,1-Truck,30.3198,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,41-Waste/scrap,1-Truck,5.5465,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,049-Rest of AZ,43-Mixed freight,1-Truck,104.0589,61,Los Angeles CA,49,Rest of AZ,,,
061-Los Angeles CA,050-Arkansas,02-Cereal grains,1-Truck,0.2215,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,03-Other ag prods.,1-Truck,7.7075,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,04-Animal feed,1-Truck,0.0973,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,05-Meat/seafood,1-Truck,0.0915,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,06-Milled grain prods.,1-Truck,0.0703,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,07-Other foodstuffs,1-Truck,120.4964,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,08-Alcoholic beverages,1-Truck,0.0214,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,09-Tobacco prods.,1-Truck,0.2075,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,10-Building stone,1-Truck,0,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,13-Nonmetallic minerals,1-Truck,0.0809,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,19-Natural gas and other fossil products,1-Truck,0,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,20-Basic chemicals,1-Truck,12.0385,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,21-Pharmaceuticals,1-Truck,0.017,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,23-Chemical prods.,1-Truck,5.874,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,24-Plastics/rubber,1-Truck,29.7609,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,26-Wood prods.,1-Truck,2.849,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,27-Newsprint/paper,1-Truck,2.2443,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,28-Paper articles,1-Truck,3.6463,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,29-Printed prods.,1-Truck,6.6377,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,30-Textiles/leather,1-Truck,18.5736,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,31-Nonmetal min. prods.,1-Truck,25.14,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,32-Base metals,1-Truck,10.9186,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,33-Articles-base metal,1-Truck,34.2868,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,34-Machinery,1-Truck,51.0329,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,35-Electronics,1-Truck,31.5345,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,36-Motorized vehicles,1-Truck,16.07,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,37-Transport equip.,1-Truck,8.4351,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,38-Precision instruments,1-Truck,0.1387,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,39-Furniture,1-Truck,11.2369,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,40-Misc. mfg. prods.,1-Truck,36.5827,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,050-Arkansas,43-Mixed freight,1-Truck,3.9356,61,Los Angeles CA,50,Arkansas,,,
061-Los Angeles CA,061-Los Angeles CA,01-Live animals/fish,1-Truck,103.8439,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,02-Cereal grains,1-Truck,783.4211,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,03-Other ag prods.,1-Truck,9716.8873,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,04-Animal feed,1-Truck,5048.2351,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,05-Meat/seafood,1-Truck,2452.933,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,06-Milled grain prods.,1-Truck,2632.1575,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,07-Other foodstuffs,1-Truck,20990.1137,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,08-Alcoholic beverages,1-Truck,4307.8084,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,09-Tobacco prods.,1-Truck,52.3787,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,10-Building stone,1-Truck,434.4874,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,11-Natural sands,1-Truck,24377.4211,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,12-Gravel,1-Truck,45167.3545,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,13-Nonmetallic minerals,1-Truck,2800.4977,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,14-Metallic ores,1-Truck,356.7629,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,15-Coal,1-Truck,41.7477,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,16-Crude petroleum,1-Truck,25.0556,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,17-Gasoline,1-Truck,17165.3206,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,18-Fuel oils,1-Truck,4776.9867,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,19-Natural gas and other fossil products,1-Truck,10059.642,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,20-Basic chemicals,1-Truck,5494.0928,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,21-Pharmaceuticals,1-Truck,733.3295,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,22-Fertilizers,1-Truck,454.9972,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,23-Chemical prods.,1-Truck,3349.2212,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,24-Plastics/rubber,1-Truck,6854.1482,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,25-Logs,1-Truck,34.8281,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,26-Wood prods.,1-Truck,8305.3329,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,27-Newsprint/paper,1-Truck,2355.5722,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,28-Paper articles,1-Truck,2715.6076,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,29-Printed prods.,1-Truck,729.9707,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,30-Textiles/leather,1-Truck,4038.5879,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,31-Nonmetal min. prods.,1-Truck,44333.937,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,32-Base metals,1-Truck,2871.8642,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,33-Articles-base metal,1-Truck,2912.6148,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,34-Machinery,1-Truck,4470.2934,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,35-Electronics,1-Truck,6459.8152,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,36-Motorized vehicles,1-Truck,5170.874,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,37-Transport equip.,1-Truck,132.5818,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,38-Precision instruments,1-Truck,419.1591,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,39-Furniture,1-Truck,2256.4185,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,40-Misc. mfg. prods.,1-Truck,4698.1906,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,41-Waste/scrap,1-Truck,23881.5514,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,061-Los Angeles CA,43-Mixed freight,1-Truck,13326.5715,61,Los Angeles CA,61,Los Angeles CA,,,
061-Los Angeles CA,062-Sacramento CA,01-Live animals/fish,1-Truck,0.0695,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,02-Cereal grains,1-Truck,12.1256,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,03-Other ag prods.,1-Truck,243.2304,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,04-Animal feed,1-Truck,26.4769,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,05-Meat/seafood,1-Truck,76.8266,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,06-Milled grain prods.,1-Truck,241.4477,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,07-Other foodstuffs,1-Truck,286.5805,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,08-Alcoholic beverages,1-Truck,38.6317,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,09-Tobacco prods.,1-Truck,0.2564,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,10-Building stone,1-Truck,2.5523,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,11-Natural sands,1-Truck,0.2164,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,12-Gravel,1-Truck,38.6633,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,13-Nonmetallic minerals,1-Truck,26.1403,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,14-Metallic ores,1-Truck,0.661,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,15-Coal,1-Truck,0,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,17-Gasoline,1-Truck,222.32,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,18-Fuel oils,1-Truck,132.1123,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,19-Natural gas and other fossil products,1-Truck,169.7929,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,20-Basic chemicals,1-Truck,69.8062,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,21-Pharmaceuticals,1-Truck,14.2133,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,22-Fertilizers,1-Truck,25.3187,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,23-Chemical prods.,1-Truck,101.8907,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,24-Plastics/rubber,1-Truck,294.9418,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,25-Logs,1-Truck,0.0637,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,26-Wood prods.,1-Truck,74.2373,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,27-Newsprint/paper,1-Truck,26.3242,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,28-Paper articles,1-Truck,37.2832,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,29-Printed prods.,1-Truck,39.7269,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,30-Textiles/leather,1-Truck,317.4838,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,31-Nonmetal min. prods.,1-Truck,344.6641,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,32-Base metals,1-Truck,82.2654,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,33-Articles-base metal,1-Truck,182.3859,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,34-Machinery,1-Truck,153.7354,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,35-Electronics,1-Truck,568.6171,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,36-Motorized vehicles,1-Truck,262.1399,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,37-Transport equip.,1-Truck,4.4583,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,38-Precision instruments,1-Truck,29.0607,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,39-Furniture,1-Truck,130.3876,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,40-Misc. mfg. prods.,1-Truck,193.9411,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,41-Waste/scrap,1-Truck,17.7622,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,062-Sacramento CA,43-Mixed freight,1-Truck,124.3216,61,Los Angeles CA,62,Sacramento CA,,,
061-Los Angeles CA,063-San Diego CA,01-Live animals/fish,1-Truck,0.6993,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,02-Cereal grains,1-Truck,110.8294,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,03-Other ag prods.,1-Truck,591.5651,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,04-Animal feed,1-Truck,351.3696,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,05-Meat/seafood,1-Truck,268.5037,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,06-Milled grain prods.,1-Truck,193.3967,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,07-Other foodstuffs,1-Truck,1424.0769,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,08-Alcoholic beverages,1-Truck,192.1233,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,09-Tobacco prods.,1-Truck,0.4958,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,10-Building stone,1-Truck,20.9203,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,11-Natural sands,1-Truck,542.0102,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,12-Gravel,1-Truck,385.121,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,13-Nonmetallic minerals,1-Truck,35.2388,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,14-Metallic ores,1-Truck,0.8891,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,15-Coal,1-Truck,0.0249,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,17-Gasoline,1-Truck,548.8743,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,18-Fuel oils,1-Truck,175.143,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,19-Natural gas and other fossil products,1-Truck,350.6278,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,20-Basic chemicals,1-Truck,357.7338,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,21-Pharmaceuticals,1-Truck,39.2849,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,22-Fertilizers,1-Truck,46.1324,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,23-Chemical prods.,1-Truck,302.699,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,24-Plastics/rubber,1-Truck,786.6323,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,25-Logs,1-Truck,5.2652,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,26-Wood prods.,1-Truck,1040.8433,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,27-Newsprint/paper,1-Truck,225.1424,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,28-Paper articles,1-Truck,264.3191,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,29-Printed prods.,1-Truck,83.1786,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,30-Textiles/leather,1-Truck,312.1083,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,31-Nonmetal min. prods.,1-Truck,2608.4428,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,32-Base metals,1-Truck,448.9014,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,33-Articles-base metal,1-Truck,490.2071,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,34-Machinery,1-Truck,817.3268,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,35-Electronics,1-Truck,1106.021,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,36-Motorized vehicles,1-Truck,468.3748,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,37-Transport equip.,1-Truck,25.3953,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,38-Precision instruments,1-Truck,64.142,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,39-Furniture,1-Truck,258.8558,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,40-Misc. mfg. prods.,1-Truck,533.1978,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,41-Waste/scrap,1-Truck,245.5903,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,063-San Diego CA,43-Mixed freight,1-Truck,1698.4111,61,Los Angeles CA,63,San Diego CA,,,
061-Los Angeles CA,064-San Francisco CA,01-Live animals/fish,1-Truck,0.2039,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,02-Cereal grains,1-Truck,89.6937,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,03-Other ag prods.,1-Truck,996.5072,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,04-Animal feed,1-Truck,86.0173,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,05-Meat/seafood,1-Truck,225.9354,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,06-Milled grain prods.,1-Truck,192.2879,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,07-Other foodstuffs,1-Truck,1124.5906,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,08-Alcoholic beverages,1-Truck,179.6204,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,09-Tobacco prods.,1-Truck,0.7053,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,10-Building stone,1-Truck,173.9969,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,11-Natural sands,1-Truck,13.7356,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,12-Gravel,1-Truck,180.7789,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,13-Nonmetallic minerals,1-Truck,58.8806,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,14-Metallic ores,1-Truck,71.8265,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,15-Coal,1-Truck,89.8743,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,16-Crude petroleum,1-Truck,0.4662,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,17-Gasoline,1-Truck,1002.7802,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,18-Fuel oils,1-Truck,964.2833,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,19-Natural gas and other fossil products,1-Truck,1169.4777,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,20-Basic chemicals,1-Truck,171.7875,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,21-Pharmaceuticals,1-Truck,20.4845,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,22-Fertilizers,1-Truck,7.7354,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,23-Chemical prods.,1-Truck,485.2046,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,24-Plastics/rubber,1-Truck,972.0924,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,25-Logs,1-Truck,122.0832,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,26-Wood prods.,1-Truck,320.4407,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,27-Newsprint/paper,1-Truck,136.0744,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,28-Paper articles,1-Truck,282.6075,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,29-Printed prods.,1-Truck,108.2144,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,30-Textiles/leather,1-Truck,1106.129,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,31-Nonmetal min. prods.,1-Truck,1460.4572,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,32-Base metals,1-Truck,241.3342,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,33-Articles-base metal,1-Truck,614.3013,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,34-Machinery,1-Truck,543.1995,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,35-Electronics,1-Truck,1294.2277,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,36-Motorized vehicles,1-Truck,781.2783,61,Los Angeles CA,64,San Francisco CA,,,
061-Los Angeles CA,064-San Francisco CA,37-Transport equip.,1-Truck,20.3655,61,Los Angeles CA,64,San Francisco CA,,,
